,price_de_eur,battery_charge_wh,battery_discharge_wh,grid_buy_wh,grid_sell_wh,pv_gen_wh,grid_port_charge_wh,grid_port_output_wh,user_load_wh,strategy_mode,price_de_eur_t+1,price_de_eur_t+2,price_de_eur_t+3,price_de_eur_t+4,price_de_eur_t+5,price_de_eur_t+6,price_de_eur_t+7,price_de_eur_t+8,price_de_eur_t+9,price_de_eur_t+10,price_de_eur_t+11,price_de_eur_t+12,price_de_eur_t+13,price_de_eur_t+14,price_de_eur_t+15,price_de_eur_t+16,price_de_eur_t+17,price_de_eur_t+18,price_de_eur_t+19,price_de_eur_t+20,price_de_eur_t+21,price_de_eur_t+22,price_de_eur_t+23,hour_of_day,day_of_week,day_of_year,month,day_of_month
2026-01-03 22:00:00,0.09144,0.0,0.0,0.08999999999997499,0.0,0.0,0.0,0.0,230.0,3.0,0.09401,0.08772,0.08713,0.0846,0.0826,0.08251,0.08271,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,22,5,3,1,3
2026-01-03 23:00:00,0.09401,0.0,0.0,0.21000000000003638,0.0,0.0,0.0,0.0,40.0,3.0,0.08772,0.08713,0.0846,0.0826,0.08251,0.08271,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,23,5,3,1,3
2026-01-04 00:00:00,0.08772,0.0,0.0,0.47999999999996135,0.0,0.0,0.0,0.0,0.0,3.0,0.08713,0.0846,0.0826,0.08251,0.08271,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0,6,4,1,4
2026-01-04 01:00:00,0.08713,0.0,0.0,0.27000000000003865,0.0,0.0,0.0,0.0,220.0,3.0,0.0846,0.0826,0.08251,0.08271,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,1,6,4,1,4
2026-01-04 02:00:00,0.0846,0.0,0.0,0.0,0.0,0.20000000000001705,0.0,0.0,220.0,3.0,0.0826,0.08251,0.08271,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,2,6,4,1,4
2026-01-04 03:00:00,0.0826,0.10000000000000853,0.0,0.0,0.0,0.19999999999998863,0.0,0.20000000000001705,150.00000000000003,3.0,0.08251,0.08271,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,3,6,4,1,4
2026-01-04 04:00:00,0.08251,0.20000000000000284,0.0,0.029999999999972715,0.0,0.30000000000001137,0.0,0.09999999999999432,100.0,3.0,0.08271,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,4,6,4,1,4
2026-01-04 05:00:00,0.08271,0.29999999999999716,0.0,0.0,0.0,0.4000000000000057,0.0,0.09999999999999432,140.0,3.0,0.08446,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,5,6,4,1,4
2026-01-04 06:00:00,0.08446,0.3999999999999915,0.0,0.01999999999998181,0.0,0.5,0.0,0.0,90.0,3.0,0.08651,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,6,6,4,1,4
2026-01-04 07:00:00,0.08651,0.10000000000000853,0.09999999999999432,0.0,0.010000000000000009,0.29999999999998295,0.0,0.30000000000001137,110.0,3.0,0.09402,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,7,6,4,1,4
2026-01-04 08:00:00,0.09402,0.09999999999999432,0.700000000000017,0.009999999999990905,0.0,0.20000000000001705,0.0,0.799999999999983,340.0,3.0,0.10394,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,8,6,4,1,4
2026-01-04 09:00:00,0.10394,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.10000000000002274,240.0,3.0,0.09385,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,9,6,4,1,4
2026-01-04 10:00:00,0.09385,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.09999999999999432,350.0,3.0,0.0913,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,10,6,4,1,4
2026-01-04 11:00:00,0.0913,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.09999999999999432,280.0,1.0,0.0862,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,11,6,4,1,4
2026-01-04 12:00:00,0.0862,0.0,0.09999999999999432,0.010000000000047748,0.0,0.0,0.0,0.09999999999999432,350.0,1.0,0.0835,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,12,6,4,1,4
2026-01-04 13:00:00,0.0835,0.0,0.10000000000002274,0.009999999999990905,0.0,0.0,0.0,0.09999999999999432,240.00000000000003,1.0,0.08371,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,13,6,4,1,4
2026-01-04 14:00:00,0.08371,0.0,0.09999999999999432,0.03999999999996362,0.0,0.0,0.0,0.10000000000002274,370.0,1.0,0.08761,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,14,6,4,1,4
2026-01-04 15:00:00,0.08761,0.0,0.0,0.11000000000001364,0.0,0.0,0.0,0.0,510.0,1.0,0.11399,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,15,6,4,1,4
2026-01-04 16:00:00,0.11399,-1.5,-1.6999999999999886,-7.689999999999998,0.0,-3.1999999999999886,-0.1999999999999993,-3.0,280.0,1.0,0.121,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,16,6,4,1,4
2026-01-04 17:00:00,0.121,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,500.0,0.0,0.1235,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,17,6,4,1,4
2026-01-04 18:00:00,0.1235,0.0,0.0,0.1400000000000432,0.0,0.0,0.0,0.0,470.0,0.0,0.1213,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,18,6,4,1,4
2026-01-04 19:00:00,0.1213,0.0,0.0,0.1099999999999568,0.0,0.0,0.0,0.0,490.0,0.0,0.10687,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,19,6,4,1,4
2026-01-04 20:00:00,0.10687,0.0,0.0,0.11000000000001364,0.0,0.0,0.0,0.0,490.0,0.0,0.09804,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,20,6,4,1,4
2026-01-04 21:00:00,0.09804,0.0,0.0,0.12000000000000455,0.0,0.0,0.0,0.0,550.0,0.0,0.09761,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,21,6,4,1,4
2026-01-04 22:00:00,0.09761,0.0,0.0,0.17000000000001592,0.0,0.0,0.0,0.0,490.0,3.0,0.10781,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,22,6,4,1,4
2026-01-04 23:00:00,0.10781,0.0,0.0,0.08999999999997499,0.0,0.0,0.0,0.0,70.0,3.0,0.09296,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,23,6,4,1,4
2026-01-05 00:00:00,0.09296,0.0,0.0,0.5199999999999818,0.0,0.0,0.0,0.0,220.00000000000003,1.0,0.08721,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0,0,5,1,5
2026-01-05 01:00:00,0.08721,0.0,0.0,0.3900000000000432,0.0,0.0,0.0,0.0,140.0,1.0,0.08636,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,1,0,5,1,5
2026-01-05 02:00:00,0.08636,0.0,0.0,0.08999999999997499,0.0,0.0,0.0,0.0,110.0,1.0,0.08625,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,2,0,5,1,5
2026-01-05 03:00:00,0.08625,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,130.0,1.0,0.08746,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,3,0,5,1,5
2026-01-05 04:00:00,0.08746,0.0,0.0,0.11000000000001364,0.0,0.09999999999999432,0.0,0.0,100.0,1.0,0.08738,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,4,0,5,1,5
2026-01-05 05:00:00,0.08738,0.0,0.0,0.08999999999997499,0.0,0.09999999999999432,0.0,0.09999999999999432,80.0,1.0,0.11446,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,5,0,5,1,5
2026-01-05 06:00:00,0.11446,0.0,0.0,0.05000000000001137,0.0,0.0,0.0,0.0,80.0,1.0,0.14535,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,6,0,5,1,5
2026-01-05 07:00:00,0.14535,0.0,0.0,0.03000000000002956,0.0,0.09999999999999432,0.0,0.09999999999999432,330.0,1.0,0.16299,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,7,0,5,1,5
2026-01-05 08:00:00,0.16299,0.0,0.0,0.5199999999999818,0.0,0.09999999999999432,0.0,0.0,270.0,0.0,0.16246,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,8,0,5,1,5
2026-01-05 09:00:00,0.16246,0.0,0.0,0.4700000000000273,0.0,0.0,0.0,0.0,340.0,0.0,0.1399,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,9,0,5,1,5
2026-01-05 10:00:00,0.1399,0.0,0.0,0.08999999999997499,0.0,0.0,0.0,0.0,370.0,0.0,0.1344,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,10,0,5,1,5
2026-01-05 11:00:00,0.1344,0.0,0.0,0.08999999999997499,0.0,0.0,0.09999999999999964,0.0,670.0,3.0,0.13159,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,11,0,5,1,5
2026-01-05 12:00:00,0.13159,0.0,0.0,0.12000000000000455,0.0,0.0,0.0,0.0,680.0,3.0,0.1282,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,12,0,5,1,5
2026-01-05 13:00:00,0.1282,0.0,0.0,0.160000000000025,0.0,0.0,0.0,0.0,250.0,3.0,0.13309,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,13,0,5,1,5
2026-01-05 14:00:00,0.13309,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,90.00000000000001,3.0,0.16487,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,14,0,5,1,5
2026-01-05 15:00:00,0.16487,0.0,0.0,0.0999999999999659,0.0,0.0,0.0,0.0,0.0,3.0,0.19813,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,15,0,5,1,5
2026-01-05 16:00:00,0.19813,-3.9000000000000057,-3.299999999999983,-5.740000000000009,-0.010000000000000009,-6.400000000000006,-0.09999999999999964,-5.300000000000011,0.0,0.0,0.21944,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,16,0,5,1,5
2026-01-05 17:00:00,0.21944,0.0,0.0,0.1500000000000341,0.0,0.0,0.0,0.0,430.0,0.0,0.22212,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,17,0,5,1,5
2026-01-05 18:00:00,0.22212,0.0,0.0,0.1099999999999568,0.0,0.0,0.0,0.0,2170.0,0.0,0.1713,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,18,0,5,1,5
2026-01-05 19:00:00,0.1713,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,1329.9999999999998,0.0,0.13782,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,19,0,5,1,5
2026-01-05 20:00:00,0.13782,0.0,0.0,0.12000000000000455,0.0,0.0,0.0,0.0,1030.0,0.0,0.12871,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,20,0,5,1,5
2026-01-05 21:00:00,0.12871,0.0,0.0,0.17000000000001592,0.0,0.0,0.0,0.0,310.0,3.0,0.11951,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,21,0,5,1,5
2026-01-05 22:00:00,0.11951,0.0,0.0,0.0999999999999659,0.0,0.0,0.09999999999999964,0.0,220.0,3.0,0.11477,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,22,0,5,1,5
2026-01-05 23:00:00,0.11477,0.0,0.0,0.21000000000003638,0.0,0.0,0.0,0.0,50.0,3.0,0.11,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,23,0,5,1,5
2026-01-06 00:00:00,0.11,0.0,0.0,0.5999999999999659,0.0,0.0,0.0,0.0,90.0,1.0,0.10437,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0,1,6,1,6
2026-01-06 01:00:00,0.10437,0.0,0.0,0.38999999999998636,0.0,0.0,0.0,0.0,150.0,1.0,0.10103,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,1,1,6,1,6
2026-01-06 02:00:00,0.10103,0.0,0.0,0.03000000000002956,0.0,0.10000000000002274,0.0,0.0,100.0,1.0,0.09911,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,2,1,6,1,6
2026-01-06 03:00:00,0.09911,0.4000000000000057,0.0,0.0,0.0,0.5,0.0,0.09999999999999432,100.0,1.0,0.10039,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,3,1,6,1,6
2026-01-06 04:00:00,0.10039,0.3999999999999915,0.0,0.009999999999990905,0.0,0.5999999999999943,0.0,0.09999999999999432,120.0,1.0,0.11207,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,4,1,6,1,6
2026-01-06 05:00:00,0.11207,0.20000000000000284,1.0,0.37999999999999545,0.0,0.5999999999999943,0.0,1.5,270.0,1.0,0.12167,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,5,1,6,1,6
2026-01-06 06:00:00,0.12167,0.20000000000000284,0.0,0.5699999999999932,0.0,0.5,0.0,0.20000000000001705,300.0,1.0,0.15351,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,6,1,6,1,6
2026-01-06 07:00:00,0.15351,0.20000000000000284,0.09999999999999432,0.19999999999998863,0.0,0.30000000000001137,0.0,0.09999999999999432,229.99999999999997,1.0,0.18991,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,7,1,6,1,6
2026-01-06 08:00:00,0.18991,0.09999999999999432,0.30000000000001137,0.0,0.0,0.19999999999998863,0.0,0.5,310.0,0.0,0.17685,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,8,1,6,1,6
2026-01-06 09:00:00,0.17685,0.0,0.29999999999998295,0.08000000000004093,0.0,0.0,0.0,0.30000000000001137,460.0,0.0,0.16163,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,9,1,6,1,6
2026-01-06 10:00:00,0.16163,0.0,0.0,0.1099999999999568,0.0,0.0,0.0,0.0,390.0,0.0,0.14092,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,10,1,6,1,6
2026-01-06 11:00:00,0.14092,0.0,0.0,0.060000000000002274,0.0,0.0,0.0,0.0,380.0,0.0,0.13366,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,11,1,6,1,6
2026-01-06 12:00:00,0.13366,0.0,0.0,0.07000000000005002,0.0,0.0,0.0,0.0,350.0,0.0,0.12707,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,12,1,6,1,6
2026-01-06 13:00:00,0.12707,0.0,0.0,0.13999999999998636,0.0,0.0,0.0,0.0,390.0,3.0,0.12773,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,13,1,6,1,6
2026-01-06 14:00:00,0.12773,0.0,0.0,-458.55,-0.27,0.0,0.0,0.0,340.0,3.0,0.12883,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,14,1,6,1,6
2026-01-06 15:00:00,0.12883,0.0,0.0,458.7,0.27,0.0,0.0,0.0,420.0,3.0,0.14217,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,0.09586,15,1,6,1,6
2026-01-06 16:00:00,0.14217,-4.6000000000000085,-4.900000000000006,-3.3600000000000136,-0.019999999999999962,-7.199999999999989,0.0,-6.799999999999983,440.00000000000006,3.0,0.15994,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,0.09586,0.10186,16,1,6,1,6
2026-01-06 17:00:00,0.15994,0.0,0.0,0.1500000000000341,0.0,0.0,0.0,0.0,459.99999999999994,3.0,0.15498,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,0.09586,0.10186,0.11818,17,1,6,1,6
2026-01-06 18:00:00,0.15498,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,700.0,3.0,0.13399,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,0.09586,0.10186,0.11818,0.12301,18,1,6,1,6
2026-01-06 19:00:00,0.13399,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,0.0,1040.0,3.0,0.12086,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,0.09586,0.10186,0.11818,0.12301,0.11551,19,1,6,1,6
2026-01-06 20:00:00,0.12086,0.0,0.0,0.060000000000002274,0.0,0.0,0.0,0.0,330.0,3.0,0.10814,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,0.09586,0.10186,0.11818,0.12301,0.11551,0.10777,20,1,6,1,6
2026-01-06 21:00:00,0.10814,0.0,0.0,0.13999999999998636,0.0,0.0,0.0,0.0,180.0,3.0,0.10293,0.10128,0.09296,0.08677,0.0836,0.08079,0.08409,0.08745,0.1001,0.10677,0.11544,0.11656,0.10211,0.09886,0.09791,0.09119,0.09586,0.10186,0.11818,0.12301,0.11551,0.10777,0.10526,21,1,6,1,6
